customer_tweet_id,customer_text,brand_tweet_id,brand_reply
2828800.0,@115850 such a pathetic service. I am abroad and so hard to reach customer service centre without active indian mobile number. My order was placed a week back and now i dont see it anywhere in my profile.. order is like deleted from database. No track. Fraud activity,2828799,"@787789 Sorry to know you're having trouble connecting with us and the order you recently placed. You can reach us via phone, chat or email using the link here: https://t.co/TdDksLo6Mf. We'll assist you. ^PS"
1382716.0,Dear @115850 what's d point of ordering #amazonfulfilled #product wid #amazonprime if it still takes over a week to #deliver ? #ecommerce,1382715,@242002 and we'll look into this for you. (2/2) ^VM
346232.0,@115850 @115851 where is my order. 6 tym calld custmr srvc no solution. Updated address 2 tym and everytime i am at home still this.... https://t.co/y97h9LVdyB,346231,"@198407 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.(2/2) ^RD"
1345596.0,Wow @115821 @amazonhelp has the worst customer service reps.,1345594,"@433766 I'm sorry for the poor experience! Without sharing account details, will you tell us what's going on? We're here to help. ^AB"
2205115.0,"So I ordered something from #Amazon 2 weeks ago, only to find eventually that the parcel is ""non livrable"" according to their site. A #LaPoste tracking number was provided. The La Poste site says : ""Votre colis a subi un incident"". #silentscream #France @115821  #notgoodenough",2205114,"@644759 Hello, I'm sorry for the inconvenience, could you please contact our Customer Service to check this directly : https://t.co/qzuu0dgDXz ^MH"
2730260.0,"@115821 Germany ""guaranteed delivery dates"" are a huge joke. From ""guaranteed"" delivery today we are know at ""estimated"" delivery by Wednesday. Good job!",2730259,"@765455 Hey, too bad that your package did not come on the guaranteed delivery date.
Have you already contacted our customer service colleagues? I am sure, they can help you quickly. Here you can reach them: https://t.co/ohyvGrpvrY ^AM"
1724742.0,@AmazonHelp can you tell me why my prime parcel has not arrived today and is not even with the courier yet?,1724740,"@121279 Uh oh! Sounds like we're missing the mark. What was the promised date of the delivery, Sian? Please let us know! ^JD"
1856222.0,"Monitor stand got delayed by a day, even though it's meant to be guaranteed delivery @115830 You hurt my feelings :(",1856220,"@555193 Ugh, that's not what I want to hear, and its not what we want you to experience! Were you given a reason for the delay? ^AS"
383353.0,@115850 Unable to call customercare. please cll me 9769909024. I am a prime customer and product promis 1 day delivery but its 6days now,383352,"@206819 Also, please don't provide your order/account details as we consider them to be personal information. ^HK"
133862.0,@AmazonHelp I have not received any email from your end. I want money back asap. Can you at least do that. It is highly unacceptable. With no help from your end you are forcing me to reach out to consumer forum. #patheticamzon @115851 @AmazonHelp @115821,133861,"@146160 Apologies for the stretch, this was never our intention. We are effectively working on this. Please respond to the correspondence sent to your registered email ID and we will assist you. ^AH"
832131.0,"I can no longer choose which 'wishlist' to view on my android app, It only shows default one. please make my life better again? @AmazonHelp",832129,"@318184 I'm sorry for the trouble! With the default list open on the app, tap ""See all lists"" on the upper right to change it. ^BH"
1068763.0,@AmazonHelp Amazon was the carrier. Amazon is ALWAYS the carrier when I’ve had problems.,1068764,"@372212 When you have a moment, we'd like to look into this together. Please fill in your information here: https://t.co/h4OWzE5fjR ^TG"
1576260.0,Did they just increase the @119625 price by 100% :),1576259,"@485641 I get your concern, Prateek. Prime was being offered to you on a discounted price of Rs.499 for a limited period. (1/2) ^SV"
232475.0,@115850 i m very diassapointed about the customer care service of the.. Amazon.. . No option for 2nd time to talk with the agent..,232474,@171334 That's rather strange. Could you elaborate on what's the error you see while contacting our support team? ^JC
533326.0,#AmazonIndia where is my ghar ki dukaan now? When i m looking for it. First deliver faulty products and tn not replacing it.,533324,@243552 Apologies for the issue that you had faced with the delivery of the order. Has this been reported to our support team yet? You may connect with them from here https://t.co/TxK11z5H93 and they would do the needful to help. ^KK
984669.0,@115821 @117795 You guys keep saying my prime storage is over quota but I have no videos uploaded. How do I turn OFF video upload?,984667,"@191774 Hi, sorry. Do you have devices registered to your acc? You can find info about Amazon Drive here:https://t.co/kQM4oIzqOz.^JJ"
1968352.0,@AmazonHelp No. The lady I talked to today basically canceled the original order and reordered and it’s not going to ship/deliver until Nov13-Dec20.,1968353,"@583218 I understand. If it's not received within that delivery estimate, please let us know. ^DC"
576029.0,@AmazonHelp So basically I can’t cancel an order that I never requested? Why would your management team not contact me before putting the order in?,576030,"@255535 As per previous correspondence, we can't place an order on a customer behalf.  If you do not require this order you can reject it at the door. ^JC"
1531210.0,@AmazonHelp can u delvr a product on or bfr 12 nov as dat product is not eligible for prime. I want to gift it 2 my father on his b'dae.,1531209,"@475033 shipping speed selected, availability etc., The most feasible delivery date is displayed at checkout of the order. ^VN(2/3)"
619287.0,"My @115830 account clearly lists my “safe place” to leave goods. Why therefore have you ignored that, and delivered the goods to someone living a long way down the street?",619286,"@266951 Hi, Graham! I'm sorry that your parcel wasn't delivered to your designated Safe Place as it should have. When you have a moment, reach us here so we can take feedback about this: https://t.co/JzP7hlA23B  ^SP"
2667372.0,@115833 Hi. Alexa has stopped saying 'ok' when i give her Hive comands.? She doesn't say anything.?,2667370,@751428 Have you tried getting in touch with us here: https://t.co/JzP7hlA23B ^CD
86255.0,"@115821 @116316 I bought the following flask 3 weeks ago and it just exploded, scolding my face and neck with boiling water. Who do I talk to about this?
https://t.co/QVrNADgHId https://t.co/36Ro3YMSaF",86253,@134831 That sounds really not very well. Where did your ordered the article from. In .co.uk or .de? ^AM
2919858.0,"@AmazonHelp Thanks! That answered my question. 1 more question, what is the fee charged to unsubscribe?",2919860,@808149 The one time fee should appear before checking out. Let us know if you can not find the price! ^LS
1314401.0,@AmazonHelp @115850 @115851 knows that you can check with Mobeen and Guddi of @115821 employee theses jokers never learn from the mistake. Thanks.,1314403,@158494 We'd like to know more about what went wrong. Please tell us here: https://t.co/GIJyeYqKE0 &amp; we'll get in touch with you. ^BS
1445393.0,@8850 @23773 @951 @115821 @115850 @AmazonHelp but i don't remeber the email account through which i had ordered the Product !! I only have imei number !!,1454265,@455406 We'll be following up on your concern via DM. Please check. ^HD
1126665.0,@AmazonHelp @118919 @115850 @115821 @AmazonHelp #amazon #news you failed to understand my point - if you asking me not to comment on (1/3),1126666,"@208722 I understand your concern. However, the review has to meet the guidelines mentioned in link provided earlier. ^HD"
652108.0,@AmazonHelp Balance is $0 and no purchase history available.,652109,@140395 Hey - did you receive confirmation that your escalation was being investigated? Can you please contact us so we can see if there is an update available :  https://t.co/hApLpMlfHN ^TD
1750494.0,@AmazonHelp .com and .in,1750496,"@216561 Thanks for confirming, Nilesh. Let's follow the steps found here to get your membership canceled: https://t.co/GytzdTnHoT ^FD"
1095840.0,@AmazonHelp Who was helping me when we got disconnected and I have had little help from call 2 or 3 other then a larger headache and a ugh to swear,1095841,"@378602 I'm so sorry for the frustration, Anne. When you spoke with us, were we able to gain access to your account with Prime? ^DD"
1602326.0,@119356 @AmazonHelp Have filled the form.,1603530,@491753 Thank you for sharing your details. We'll work on it and reach out to you soon. ^AP
1576358.0,What’s going on with the South Park steelbook? 🤔🤔🤔 now I’m not getting it on release day @AmazonHelp,1576356,"@485657 Hello, when you placed the order were you provided with a delivery date ? Has that delivery date changed ? ^CR"
2336107.0,"@AmazonHelp I had not opened the delivered package. 

@115850",2336109,@675921 is damaged/defective. You can refer to the policy here:https://t.co/ZcbVGDaswi 2/2 ^EM
1434091.0,@AmazonHelp A charge from AMZ showed up on a company card statement.  No one in office claimed it.  No idea what it is.  Need to know or we will dispute,1434089,"@452967 We can't see accounts with Twitter but we still want to help! W/o posting account info, what is description of the charge? ^DD"
843521.0,@37831 received the prize but the amazon gV is  not working... I can't add it to my account https://t.co/NB4o4k07F6,843519,@320576 I am sorry to hear this. Can I ask for you to reach out to us using the link below so we can investigate this for you: https://t.co/JzP7hlA23B.^GA
924456.0,@115821 prime is a waste of money! Half of the things I order DO NOT come in two days. What a guarantee!,924453,@203264 Oh no! This is not what we like to hear. We'd like to help in any way we can. Are you having issues with a current order? ^NM
492160.0,@115821 My package was supposed to be here yesterday. Doesn’t look any closer to my house per tracking info. Anything to be done?,492159,"@232306 I'm sorry you have not received your order. We want to help resolve this, please reach out to us here,  https://t.co/hApLpMlfHN"
2450108.0,@115850 Is this product verified https://t.co/R0a3sKjra2,2450107,"@502932 then yes, the products sold on Amazon.in are genuine. [2/2] ^HA"
567570.0,"It is unconscionable that @115821 uses this carrier in NYC. Sitting at home waiting for a same-day shipment. They never rang our bell. If they left it at all, it was gone 6 minutes after they SAY they left it. Lasership? Don't think so. https://t.co/aAHnGCMd3i",567568,"@253120 I'm sorry for the frustration! This isn't the expectation we've set. When you have a moment, please contact us by phone or chat here: https://t.co/EKXRLsnxJu ^AC"
943519.0,@AmazonHelp I do have a question. I have a cord to return. It came with a life time warranty. I forgot to mail it out. I don’t want to be charged.,943521,"@343707 Hi, Niki! Without providing your account info, can you tell us if the item is within the 30 day return window? 
^HS"
258801.0,"Dear Amazon,
I had written a review for ""ECS Mini Rugby BT WL Speaker"".
Why are you not publishing it?
ID: sushantmajhi
@119356 @115850",258800,@177530 My apologies but the reviews won't post if they don't meet the guidelines mentioned here: https://t.co/NL0u2s7c73. ^HA
2891982.0,"@AmazonHelp Ah, that’s so unfortunate!! If I purchase an Amazon gift card, can the recipient use that for a Prime membership??",2891984,"@173065 Apologies, we aren't able to use gift cards for recurring memberships such as Prime. You would have to use a valid credit/debit card. ^NC"
984242.0,@AmazonHelp hi I ordered a sampoo from Amazon pantry and got a completely spilt product . What should I do?,984240,@353329 Please return the damaged item here : https://t.co/3yqvLnyTxi for the best available options! (2/2)^HR
89203.0,"@AmazonHelp  - dear Amazon help - HELP! I'm dealing with Amazon for more than over a week now trying to cancel my order that has been partially paid with a giftcard and partially with a creditcard, but Amazon does not accept the creditcard payment 1/2",89201,@135293 Sorry to hear hat your account is blocked. Have you received an email from the Accounts Specialist team about this? We won't be able to access your account until it has been reviewed by an Account Specialist. ^RS
2369600.0,Is there any email available to actually contact you. Everything bounces back. Need to know when my Amazon Prime free trial expires. Please do not automatically renew. @AmazonHelp,2369597,@509996 You can make sure your Prime membership does not continue after the trial by canceling here: https://t.co/tBtfKvdcml ^DD
366006.0,@115850 1 hour to process amazon pay balance into the account !! Seriously?? Order no : 405-7666923-7204367 @AmazonHelp,366005,"@202714 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2"
2602186.0,@AmazonHelp I actually haven't. I just let the books sit there taunting me. Is there a good channel to report when I feel a book has good reviews while being substandard?,2602185,@736482 As well as reviewing the book on the website you can reach us here: https://t.co/hApLpMlfHN to report the content. ^JJ
475100.0,"@AmazonHelp .@AmazonHelp I have left feedback, but I want a refund for the wrong product &amp; I want the product I ordered delivered &amp; a refund for the extra postage of 14.95 I paid to have a 12 inch ruler delivered in a 4ft box #PleaseAdvise",475099,"@228064 Hey, Jez! Let's look into our options together. Please contact us here when you get a moment:  https://t.co/JzP7hlA23B. ^DY"
95414.0,@115850 apni dukaan fools customers by showing the delivery status as delivered...now I HV a qs....where s my order???????,95413,"@136746 We apologize for the experience you had, Bhavana. Request you to connect with us here: https://t.co/rS49hgaADF and we'll assist you accordingly. ^VH"
1190307.0,"Only @115830 can fail a same day delivery because they can't press a door bell, then not update delivery info after you contact em. #sigh",1190305,@399766 Hi Paul- Sorry you're still waiting for your order; Has a new delivery estimate been provided when you spoke with us directly? ^NV
603977.0,@115821 is this really how you ship the razor scooters? Do they not ship in the Razor box? https://t.co/dbCStBmuM6,603976,"@125078 Some items on our website do ship in their manufacturer-provided packaging or wrapping. When ordering, you'll see this message on our product page: ""This item's packaging may indicate what is inside. To cover it, select Ship in Amazon box on the checkout page."" ^JR"
390372.0,@115850 @AmazonHelp what did you do? ☹️☹️ https://t.co/9A308URmIZ,390370,"@208420 Sorry, I was unable to comprehend your concern. Could you elaborate on it? ^MA"
2979691.0,@115821 y’all have a way of hiding orders from other people on the account?? Wife totally found out her present...,2979690,"@821770 On no! We do offer you the ability to ""Archive"" an order so it cannot be seen from the ""Your Orders"" page, details: https://t.co/LQ90PIpfZ3 ^JR"
1707983.0,When your just refreshing a page to see when your #ProjectScorpio has been dispatched .plz dispatch already @15913 @117331 @115830 https://t.co/cfCyu5acf4,1707980,@517570 We frequently dispatch and deliver items in the same day. Let us know if you don't receive it by tomorrow evening! ^TN
2613196.0,apparently i accidentally signed up for amazon prime!! i’m really glad amazon took $104 dollars out of my bank account when i only had about $25 in there:),2613194,@738782 So sorry for the surprise! You're welcome to cancel for a full refund as long as no benefits have been used here: https://t.co/Zs60HWLcX1 ^BG
390382.0,@115850 @AmazonHelp  wht hppnd to my order? delivery boy's no.gvn in msg is switch-off n unable2contact customer status updtd.pathetic https://t.co/NJha3jrKeq,390379,@208422 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2)
820132.0,@115830 Bought Yellow Kid Weil book off you in July. Picked it up to read today. Half the copies missing. Is that acceptable to you? https://t.co/d9kzal6lBK,820131,@315361 I'm sorry your book arrived like this. Please reach out to us directly to go over available options https://t.co/J9uIvuru0M ^CL
1408077.0,#onlineshopping Could have selected any other option instead Amazon India. Worst experience,1408075,@447289 That quite a statement. Could you let us know what went wrong? We'd like to help. ^SG
1876810.0,@115850 @AmazonHelp No update yet?????? Filled your so called link also....😡 https://t.co/ePYdzY6PHh,1876809,"@548835 provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2)^SF"
797490.0,@AmazonHelp Got it! Thanks for the response!,797492,@310137 Excellent news! We'll always be here for you when you need us. ^JE
394509.0,"someone stole my @127390 turtles all the way down (signed edition) book, i am on the verge of tears @115821 @123967 HELP",394507,"@209468 Oh no! We'd be happy to help, but can you please tell us a bit more about what's going? Let us know! ^KN"
479311.0,"Dear @AmazonHelp @115850 ,
I haven't ordered any thing to any one but why these mails to my account and actually I don't have any of your app in my Mobile.
This is not only one but I have got 4 - 5 frequent mails of the orders.
Kindly look into this asap
Ty https://t.co/6oNyfFwg4Z",479310,"@228910 Please don't provide the order/account details, we consider it personal information. Our Twitter page is visible to the public. ^AK 2/2"
322002.0,@AmazonHelp It is unacceptable and discriminatory to not have subtitles available on new programs.,322001,@192716 so stay tuned as we continue to add more subtitle and audio languages. 2/2^SB
1291995.0,"@AmazonHelp Then let you know what it says yes? 

We have had 2 emails with delivery dates and then another today say it would be delivered today",1327023,"@422142 Is the parcel out for delivery? We always strive to make the original delivery date. Though delays are possible, they should be rare. If a delay occurs, we will provide information to the e-mail address associated with the ordering account. ^ST"
2769718.0,"@115850 Do U evn understand meaning of gift wrapping?!! It isnt the place to put your advertisements!! I fucking paid you to gift wrap 40 products and you printed your 50 logos on each product!! Such a shame, find btr way to advertise!! Never going to order a gift again from  U",2769717,"@774347 That's quite a feedback, I'll certainly pass it on to our concerned team internally. You can also share your feedback using this link https://t.co/BOC2qI06T6. ^MD"
1243792.0,"@AmazonHelp Hi, I'm currently using the options given to me and using your live chat to work out the problem.",1243794,@411803 Awesome! Let us know if there is anything else you need help with! ^HM
1579054.0,@AmazonHelp None of the above in that article applies to me.,1579056,@486254 We'd be more than happy to try to help! Reach us via phone so we can research in real-time: https://t.co/JzP7hlA23B ^KN
1489445.0,@AmazonHelp I have already called 7 times in 24 hours.,1489447,@465798 I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert accordingly. ^AB
426643.0,@AmazonHelp it’s not letting me cancel my order please help?,426640,"@216472 Hi, Is the order sold by a Marketplace seller or Amazon directly? ^AT"
2726781.0,@AmazonHelp I have.  to what end?  people say still nothing is done here on your page.  so what customer services is there for customers who have paid Prime one day and don't get it?,2726782,"@764554 Thanks for the heads up, we've received your details and working on this for you. We'll be sure to sort this and reach out to you soon with an update. Appreciate your patience. ^VN"
2378975.0,"@115850 Ordrd Ext-Hard Disk by payng Rs100 fr 1 day delivery but the product is defective,now reqsted for replacmnet and it says it will take 3 days time!! Plz tell my fault for defective product and for what I paid extra money?!!",2378974,"@686032 I'm sorry about the defective item delivered. I do understand that there was no mistake from your end. However, the replacement order will be dispatched once the previously ordered item is returned to Amazon. I'll pass along your feedback to our team internally. ^GK"
2347705.0,"@AmazonHelp Lightning Deal for L-Arginine won’t add to cart! Have tried different browsers, still will not ‘Add to Cart’. Help!",2347704,@200877 It looks like I'm able to add it to my cart. Have you cleared cache and cookies? Try adding it to your cart from this link: https://t.co/4PjFgRjcUO Let us know if this helps! ^ZW
706868.0,@115850 thank you for delivering invisible helmet at 12 32am. And your customer care only give false commitments.,706867,"@288998 Sorry to know your order isn't delivered yet. Kindly fill your details here: https://t.co/GIJyeYqKE0, I'll look into it. ^NR"
877037.0,"@AmazonHelp I am trying to reach you , hopfully you respond to my email",877038,"@328205 For a quicker response, you may use the link to reach out via phone or live chat. ^WJ"
992321.0,@AmazonHelp Sorry to bother you again. Amazon is showing my pkg in NJ. USPS in TN. Can I get some help figuring out where it actually is?,992319,@190156 You're not bothering us! We're here to help. What delivery date was provided for your order: https://t.co/Y5jpI9gRhE? ^AB
2978216.0,@AmazonHelp It was shipped by Amazon logistics and this is what my tracking page looks like https://t.co/RFQ8Xy8apW,2978218,"@821377 That's very odd, indeed. Please check the following link for help with locating your shipment. https://t.co/K7TAR90kMc. If you're still unable to locate it, please contact us here: https://t.co/hApLpMlfHN ^HS"
2949381.0,@AmazonHelp I did that already,2949383,"@137253 I'm glad you've contacted us about this. In some cases, items may arrive later than expected. If your items don't arrive by the 5th, please contact us once more for additional options. ^RA"
1783487.0,@AmazonHelp Well Christmas time will be challenging if someone has to be present and it has to be secure. Thanks I think for the info.,1783489,"@334910 I can understand the frustration. Without posting personal info, can you tell us more about the issue you're experiencing? ^JM"
1653447.0,Expectations vs reality..thanx @115821 @115850 for this wonderful service never expected such awesome results from amazon https://t.co/j4DpPoWhpN,1653446,@504735 Kindly report this to our support team here: https://t.co/rS49hgaADF ^AK
374531.0,@AmazonHelp Third party,374533,@204806 Thank you for confirming. Please contact us directly here: https://t.co/hApLpMlfHN ^SB
416969.0,"@AmazonHelp Don’t worry. I checked over, says it is. Reset my Xbox and it’s working now :)",416971,@150583 I'm so happy it's working again! Let us know if you need additional assistance. ^ST
1211141.0,"I have an email saying Iv taken out prime, but I haven't. Is there a contact number to speak to someone? No money out my bank..  @115830",1211140,"@404283 This sounds like a phishing attempt, Andy. Here's a link that helps identify and report these: https://t.co/fbnkcIjFru ^EM"
2299746.0,here I go again with delivery issues from @AmazonHelp . Why do I pay for Prime when the stuff won't arrive next day or 2 day as promised??? WHY???,2299744,@667490 I'm sorry for the poor experience! Do you have a current order that is late or delayed that we can help you with? ^ZW
64214.0,"@AmazonHelp Been waiting for my order for over a week now, the first time it said it was “delivered” at 11:45pm 🤔 now the replacement said attempted delivery last night when I was sat in waiting all evening...customer service are useless.",64213,"@130736 Sorry to hear that, Dan. Can I ask what the latest tracking update has been? You can check here: https://t.co/aaDyEz1VgE. ^TI"
166332.0,@115830 I have just arrived home to find a parcel at my door addressed to my wife.  She has been in all day and has just checked her details to find that it says the delivery driver had handed the package to her in person?!,166331,"@154640 Terribly sorry for the problems with your delivery, William! Let's take a closer look into this in real time with you here: https://t.co/JzP7hlA23B ^JZ"
428244.0,"@115821 @AmazonHelp you will short it out as soon as possible.
Courier: Amazon Transportation Services, Tracking #: 215171288250
ORDER # 404-1602495-2254700",428243,@216856 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS
1616256.0,"@AmazonHelp hello, I recently bought a Fire HD10. I love the device but was wondering is there a way for me to pay to have the ads removed, since I bought the one with ads?",1616254,"@495660 Hi there, Justin! We're glad to hear that you're enjoying your new device! Yes, there is a way to have the adds removed. You can check here for some quick steps to get that done: https://t.co/voUKO7ck34 ^SM"
115923.0,@AmazonHelp Tried to top up my acc using my @141806 giftcard and you've locked me out if my acc. Urgently need access!,115922,@141805 So sorry for the trouble! Have you received any e-mails from our Account Specialists requesting information from you? Be sure to also check your spam/junk folders. ^BL
